t,FA_1,A_1,FA_2,A_2,FA_3,A_3,FA_4,A_4,FA_5,A_5
8.9946,-0.47471376,-1.126046414,-0.47471376,0.438313123,0.263581116,0.153048522,0.263581116,-0.130588023,-0.923390756,-1.589069573
8.9951,-0.31239746,-0.421783419,-0.31239746,0.138509803,0.575184982,0.588182576,0.575184982,-0.244250059,-0.292311496,1.331364753
8.9956,-0.434270401,-0.416182209,-0.434270401,0.071472348,0.361839478,-0.095238991,0.361839478,0.633952918,0.207937568,0.840674075
8.9961,0.032321103,0.696144374,0.032321103,-0.310456472,-0.006493664,0.190945945,-0.006493664,0.183423052,-0.675301963,-1.631712637
8.9966,0.232095011,1.996480825,0.232095011,-1.170912068,-0.082223175,0.030806715,-0.082223175,-0.258119241,0.189751628,-0.47393623
8.9971,-0.223910648,-0.222755784,-0.223910648,-0.048856499,-0.120495079,-0.200418648,-0.120495079,-0.294999075,0.392239855,0.195599258
8.9976,-0.207624731,-1.138252129,-0.207624731,0.541756411,-0.314297484,0.078398541,-0.314297484,-0.251772536,-0.088194678,-1.062660406
8.998,0.35369652,-1.074681466,0.35369652,1.026395969,-0.082223175,-0.216680625,-0.082223175,0.455044786,-0.114523576,0.693029854
8.9985,0.228023532,-0.771397449,0.228023532,0.680448226,-0.346326452,0.135370855,-0.346326452,0.131381303,-0.166095645,0.582489038
8.999,0.263581116,1.393218122,0.263581116,-0.892371133,-0.297740135,-0.342061572,-0.297740135,0.077265024,-0.248339522,-0.673487055
8.9995,0.379482554,1.435264134,0.379482554,-0.778573667,-0.245625203,-0.163733796,-0.245625203,-0.461355383,0.358310863,0.91524404
9,-0.471185145,-0.600055799,-0.471185145,-0.069447893,-0.298554431,0.076976695,-0.298554431,-0.466563251,0.048064156,0.309026852
9.0005,-0.43698472,-1.607818241,-0.43698472,0.760320676,0.040192629,-0.390982916,0.040192629,0.551119493,-0.368855303,-0.812495564
9.001,-0.722259689,-0.99763712,-0.722259689,0.076144655,0.535013055,0.585197316,0.535013055,0.064085301,0.11863646,1.234980843
9.0015,-0.421784532,-0.419592176,-0.421784532,0.016531183,0.273081234,0.507371263,0.273081234,0.070555123,-0.007036528,0.562213886
9.002,0.766001636,1.782206817,0.766001636,-0.391079938,0.155551204,-0.646176537,0.155551204,0.654433507,-0.184281585,-1.03247542
9.0024,0.558899066,2.204088776,0.558899066,-0.914292196,0.173465712,0.541674062,0.173465712,-0.913325724,0.692986444,0.294876101
9.0029,0.014678027,-0.214507848,0.014678027,0.270910317,0.065978664,0.133198078,0.065978664,-0.383803697,0.25299527,-0.495817883
9.0034,-0.127280877,-0.547859901,-0.127280877,0.282532605,0.326281894,-0.605133819,0.326281894,0.91451298,-0.112080689,-1.685527345
9.0039,-0.319183258,-1.559832484,-0.319183258,0.805720239,0.475840892,1.064636331,0.475840892,-0.319530228,0.159079819,1.08849995
9.0044,-0.438884744,-1.051230243,-0.438884744,0.29283138,0.294795789,-0.039189953,0.294795789,0.452865607,-0.058337165,0.400221949
9.0049,0.151479725,1.49160862,0.151479725,-1.08838028,-0.359355185,-0.645819537,-0.359355185,0.386357556,-0.473899464,-0.915262392
9.0054,0.267924027,0.770572769,0.267924027,-0.398879429,-0.496428315,0.118197913,-0.496428315,-1.010169916,0.068964415,0.681796657
9.0059,0.053764226,-0.372572782,0.053764226,0.198972787,-0.159581278,-0.427076871,-0.159581278,-0.337443818,0.020378098,-0.046268406
9.0063,-0.120495079,-0.546616556,-0.120495079,0.219336414,-0.457613548,-0.059206587,-0.457613548,0.212534174,-0.196496022,-0.403127079
9.0068,-0.099866251,-1.687367743,-0.099866251,1.085824765,0.408797203,-0.002474324,0.408797203,0.673442843,0.137365264,1.439178826
9.0073,-0.243453747,0.131893181,-0.243453747,-0.320268933,0.592285194,0.811400055,0.592285194,-0.160622526,0.08090742,0.202400728
9.0078,0.388168376,1.349393265,0.388168376,-0.531938621,0.000292134,0.068359448,0.000292134,0.122621496,-0.110452097,-0.660278047
9.0083,0.108050614,0.959031966,0.108050614,-0.451678351,-0.26625403,-0.650005057,-0.26625403,0.26472982,0.444897651,0.337223716
9.0088,0.305381634,0.215246582,0.305381634,0.263160073,0.15365118,0.533623091,0.15365118,-0.979932268,-0.030922539,-0.353904132
9.0093,-0.049922774,-0.219271954,-0.049922774,0.284114664,-0.058608597,0.17072619,-0.058608597,-0.081427222,-0.281182787,-0.681876561
9.0098,-0.169895692,-0.937051717,-0.169895692,0.597861036,-0.163381325,-0.75173166,-0.163381325,1.265403888,-0.001879321,0.925978667
9.0103,0.093664722,0.449346413,0.093664722,-0.13092044,0.191651652,0.566479424,0.191651652,-0.338237926,-0.277654172,-0.22992041
9.0107,0.722301093,1.012514295,0.722301093,0.013988807,0.016849483,0.195586948,0.016849483,-0.561572993,-0.241282292,-1.01870629
9.0112,0.089593242,0.842434456,0.089593242,-0.495976012,-0.518957166,-0.977632796,-0.518957166,0.405231462,0.028792488,0.441295442
9.0117,0.295610085,-0.061871779,0.295610085,0.308898208,-0.325426193,0.167820946,-0.325426193,-0.503012175,-0.493713996,-0.392257037
9.0122,0.141708175,-0.614877464,0.141708175,0.511007826,-0.096066204,0.170203,-0.096066204,-0.133745985,-0.231782174,-0.06417997
9.0127,-0.127552309,-1.162177301,-0.127552309,0.646043053,0.093121858,-0.545459382,0.093121858,0.789456423,0.536370215,1.760300544
9.0132,-0.144923953,0.140350393,-0.144923953,-0.279806381,0.740758465,0.803749171,0.740758465,-0.411585151,0.082536012,-0.474724093
9.0137,0.33279626,0.750353014,0.33279626,-0.270646442,0.079821693,0.667652061,0.079821693,-0.218420017,-0.200567501,-1.349583962
9.0142,0.056478546,0.482079642,0.056478546,-0.268848927,-0.307240253,-1.268895752,-0.307240253,1.315598876,0.313253161,0.936270123
9.0146,-0.104209162,0.086037115,-0.104209162,-0.149991334,-0.1164236,0.604050622,-0.1164236,-1.010711632,0.229109259,0.53359847
9.0151,-0.298825863,-0.590564516,-0.298825863,0.1789662,-0.537414538,0.20959613,-0.537414538,-0.801953672,0.087421787,0.151472797
9.0156,-0.384598356,-0.814489841,-0.384598356,0.273495783,-0.610701161,-1.740308417,-0.610701161,1.298134664,0.537998806,0.394836169
9.0161,-0.025222468,0.113366099,-0.025222468,-0.098756004,0.464440751,1.107808739,0.464440751,-0.994078464,0.377853962,-1.341532991
9.0166,-0.008936552,0.807122208,-0.008936552,-0.574038636,0.375682507,0.875906306,0.375682507,-0.302977086,0.375682507,-1.136824128
9.0171,0.295067221,0.295547016,0.295067221,0.050480822,0.11157923,-1.510252537,0.11157923,2.066246012,0.541798854,0.851771859
9.0176,-0.109366369,0.385252559,-0.109366369,-0.432699795,0.470955117,1.349140903,0.470955117,-1.178286803,-0.27738274,0.176702866
9.0181,0.041821221,-1.108448764,0.041821221,0.7829866,-0.067565851,0.399175569,-0.067565851,-0.752017232,-0.400884272,-0.287102
9.0186,-0.292311496,-0.582870546,-0.292311496,0.021382011,-0.530357307,-1.97149685,-0.530357307,1.493897577,0.40418286,0.726987964
9.019,-0.557771933,0.003403869,-0.557771933,-0.659949997,0.254080998,1.317466364,0.254080998,-1.388115885,-0.076794536,-0.5922695
9.0195,-0.08710895,-0.355966116,-0.08710895,0.122652275,0.329810509,0.559837988,0.329810509,-0.221307121,-0.375912534,-1.037651923
9.02,0.634357145,0.295491619,0.634357145,0.372155958,0.178894351,-1.394258234,0.178894351,1.991292104,-0.062408644,1.428370336
9.0205,-0.058337165,0.48949663,-0.058337165,-0.390575157,0.349353609,1.557986045,0.349353609,-1.158594166,-0.336554903,0.834020329
9.021,-0.155509799,-0.430917701,-0.155509799,0.153173093,0.31732464,-0.03108974,0.31732464,-0.210872916,-0.563743436,-0.271578645
9.0215,-0.23123931,0.417874995,-0.23123931,-0.537448127,-0.67340194,-1.226566603,-0.67340194,0.818161258,0.326824758,0.36121044
9.022,-0.509457048,-0.661896858,-0.509457048,0.028609005,-0.441870495,0.506595711,-0.441870495,-0.903439392,0.614814045,-0.596042624
9.0225,-0.192153111,-0.852848901,-0.192153111,0.511118631,-0.098780524,-0.244957506,-0.098780524,-0.099488553,-0.034994018,-1.117712305
9.0229,0.368353844,0.873567339,0.368353844,-0.235342511,0.030149648,-0.459847031,0.030149648,0.526951536,0.172922848,0.233779819
9.0234,0.123250803,0.389358062,0.123250803,-0.129492277,0.423183096,0.882867811,0.423183096,-0.386149084,0.08932181,0.865891834
9.0239,-0.197853181,0.523220843,-0.197853181,-0.624159752,0.051321339,0.003994766,0.051321339,0.439144166,-0.095794772,-0.187862088
9.0244,-0.10665205,0.124500813,-0.10665205,-0.251058454,-0.030108243,-0.662795514,-0.030108243,0.606374608,0.336053444,-0.302533028
9.0249,-0.306968821,-1.6637134,-0.306968821,0.843043296,0.29642438,0.938196693,0.29642438,-1.269024369,0.396854198,-0.429575873
9.0254,-0.126195149,-0.807669905,-0.126195149,0.390814408,-0.048837047,-0.083796518,-0.048837047,-0.007064278,0.265481139,-0.759357924
9.0259,0.251366678,0.609048625,0.251366678,-0.297344462,-0.030651107,-0.792577412,-0.030651107,1.109149368,0.34392497,0.852972118
9.0264,-0.083037471,0.59893567,-0.083037471,-0.627016077,0.550213244,1.173632198,0.550213244,-0.68771914,0.104521999,0.93025036
9.0269,-0.032822562,0.583104556,-0.032822562,-0.534604114,-0.418527348,-0.005841206,-0.418527348,0.097684055,0.015492323,-0.367753279
9.0273,-0.190795951,-0.471184867,-0.190795951,0.107767374,-0.802603543,-1.683723879,-0.802603543,1.06999186,0.30891025,0.121189328
9.0278,-0.848746972,-1.662962468,-0.848746972,0.336944365,-0.240739428,0.839960075,-0.240739428,-1.790002045,-0.111537825,-0.293995798
9.0283,-0.473899464,-0.736103667,-0.473899464,0.066566117,0.218251982,0.065300325,0.218251982,-0.474424301,-0.028479651,-0.552488594
9.0288,0.358310863,0.438143992,0.358310863,0.011243288,0.119450756,-0.692623499,0.119450756,1.500712128,0.048064156,1.4008013
9.0293,0.097464769,1.044970541,0.097464769,-0.651959674,0.607485383,1.221273264,0.607485383,0.049625155,-0.579215056,-0.05200503
9.0298,-0.271139805,1.064285485,-0.271139805,-1.06775195,-0.166095645,0.129024868,-0.166095645,0.169800105,-0.448384862,-1.208808919
9.0303,-0.28443997,-0.641320103,-0.28443997,0.106782435,-0.447841998,-1.401681377,-0.447841998,0.375892572,0.007892229,0.724624376
9.0308,-0.19758175,-1.990288604,-0.19758175,1.222940677,-0.285254266,0.874601408,-0.285254266,-2.078915626,-0.208981891,-0.574228678
9.0312,0.085793195,-0.793913085,0.085793195,0.631392075,-0.349855068,-0.324667043,-0.349855068,0.103464419,-0.811560797,-0.558323701
9.0317,0.52307005,0.846816941,0.52307005,-0.077161202,-0.099866251,-1.000382329,-0.099866251,1.85959336,0.074664486,1.139587916
9.0322,0.582242213,1.999256809,0.582242213,-0.844712365,0.457926384,1.56463979,0.457926384,-0.677648132,0.002192158,0.306293954
9.0327,0.33415342,1.312585309,0.33415342,-0.629232192,-0.352569387,-0.302477631,-0.352569387,0.095172458,0.042092653,-0.95962275
9.0332,-0.184824448,-0.960773768,-0.184824448,0.595275569,-0.651958816,-1.549153253,-0.651958816,0.423255858,0.2795956,0.286308096
9.0337,-0.4928997,-1.825317561,-0.4928997,0.925932124,-0.134338108,1.300318042,-0.134338108,-2.127663983,0.084978899,-0.172141767
9.0342,-0.53497165,-0.785061942,-0.53497165,0.124289737,-0.50267125,-0.41256912,-0.50267125,0.566029017,-0.585729423,0.213535443
9.0347,-0.217396281,0.737593333,-0.217396281,-0.681132356,0.344739266,-1.1863733,0.344739266,2.043475438,-0.004593641,1.336762843
9.0352,0.285838535,1.681631232,0.285838535,-0.926899424,0.952475378,2.631073376,0.952475378,-1.748000524,0.016849483,0.417751892
9.0356,0.320853255,0.746450632,0.320853255,-0.2422494,-0.355283706,-0.616914827,-0.355283706,0.707140091,-0.187538768,-1.161414059
9.0361,-0.18509588,-0.96940948,-0.18509588,0.435130537,-1.207851428,-2.209455977,-1.207851428,1.33880036,0.416397298,-0.567538001
9.0366,-0.616401232,-1.526299082,-0.616401232,0.343715825,-0.188895927,1.558053751,-0.188895927,-2.87246304,0.174008576,0.17876485
9.0371,-0.408484367,-1.182624797,-0.408484367,0.309673848,0.051321339,-0.413356982,0.051321339,-0.159354416,-0.321083282,-0.236684949
9.0376,0.11863646,0.141587584,0.11863646,-0.052476152,0.01087798,-1.075814018,0.01087798,2.089829161,0.077650237,0.598086255
9.0381,0.777944641,1.20839048,0.777944641,-0.163411137,0.892760351,1.908424868,0.892760351,-0.457834224,0.19979461,0.263823236
9.0386,0.016578051,1.363242412,0.016578051,-1.010803971,0.723386821,0.021697054,0.723386821,0.345839601,-0.007036528,-1.408205864
9.0391,-0.319726122,-0.565525258,-0.319726122,0.09218686,-0.198124613,-0.852984315,-0.198124613,0.230238465,0.292352901,-0.267374659
9.0396,-0.359626617,-1.311372626,-0.359626617,0.638138912,-0.257568208,0.648410979,-0.257568208,-1.522640175,-0.129180901,0.82287946
9.04,-0.078965992,-1.280356691,-0.078965992,0.968992454,-0.134066676,-0.629489853,-0.134066676,0.254147875,-0.407670071,0.118074809
9.0405,0.447883403,0.438217854,0.447883403,0.342447715,0.054849954,-0.209288258,0.054849954,0.737088412,-0.13460954,1.238852449
9.041,0.807530722,2.707619152,0.807530722,-0.98922148,0.594999514,1.076238838,0.594999514,-0.237934134,0.252723838,0.255421419
9.0415,0.664757522,1.819088635,0.664757522,-0.457249416,0.169937097,-0.174376096,0.169937097,0.499551746,-0.426670306,-1.339981887
9.042,0.160436979,0.056104491,0.160436979,0.270374756,-0.098509092,-0.435078601,-0.098509092,0.092045275,-0.012193735,-0.219216558
9.0425,-0.161752734,-1.429742827,-0.161752734,1.010809299,-0.109637801,0.596609013,-0.109637801,-1.184270312,-0.170167124,1.207196375
9.043,-0.276839876,-1.639695901,-0.276839876,1.012680684,-0.174781467,-0.498550782,-0.174781467,0.257613631,-0.289868609,-0.0026836
9.0435,0.027435328,0.494457702,0.027435328,-0.327458992,0.116465004,-0.18967171,0.116465004,0.586589633,0.194908835,0.216336048
9.0439,0.410425795,1.867406772,0.410425795,-0.946081123,0.810516474,1.078959426,0.810516474,-0.36087307,0.830331005,-0.619192243
9.0444,0.728001164,0.977189737,0.728001164,-0.008326232,-0.105837754,-0.028750773,-0.105837754,0.465251223,0.755144358,-1.907322979
9.0449,0.22639494,0.032376285,0.22639494,0.164549146,-0.258382504,-1.093220857,-0.258382504,0.710464262,0.597985265,-0.184587534
9.0454,-0.344697861,-1.57224132,-0.344697861,0.733185589,0.31596748,0.871874665,0.31596748,-1.671298349,-0.225539239,0.777294222
9.0459,-0.79663204,-1.327542275,-0.79663204,0.082953051,-0.103666298,0.028972473,-0.103666298,-0.326006206,-0.455713524,0.447776843
9.0464,-0.232325038,-0.10932819,-0.232325038,-0.16917919,0.183237262,-1.173558222,0.183237262,1.741172834,0.357496567,1.470053192
9.0469,0.582785077,0.714160576,0.582785077,0.11165173,0.616171205,1.595489535,0.616171205,-0.727541481,0.556999042,-0.209208241
9.0474,0.189208764,1.600130539,0.189208764,-0.929638787,0.494841128,-0.003317584,0.494841128,0.214233195,-0.059422892,-2.024585248
9.0479,-0.093894749,0.331517868,-0.093894749,-0.302761631,-0.41879878,-0.941452668,-0.41879878,0.575829167,0.152022589,0.17664747
9.0483,-0.138952451,-0.94954057,-0.138952451,0.598648988,-0.458699275,0.548377049,-0.458699275,-1.241618423,-0.210881915,1.70964344
9.0488,-0.102580571,-1.151916621,-0.102580571,0.792152695,-0.249153818,-0.481359373,-0.249153818,-0.060417228,-0.798803496,0.569809374
9.0493,-0.145466817,-0.273880681,-0.145466817,0.155296869,-0.213596234,-0.239424002,-0.213596234,0.462610353,0.052678499,0.425304293
9.0498,0.286109967,1.251587509,0.286109967,-0.590714895,0.428068871,0.779263878,0.428068871,-0.076754915,0.622957004,-0.754796938
9.0503,0.037206878,1.567889724,0.037206878,-1.059804718,0.054849954,0.117323878,0.054849954,0.398718549,0.265752571,-2.505273764
9.0508,0.042635517,-0.453439492,0.042635517,0.362349652,-0.041236952,-0.487656119,-0.041236952,0.379081315,-0.06322294,-0.241092055
9.0513,-0.09823766,-1.079987228,-0.09823766,0.66457223,-0.269239782,0.511119765,-0.269239782,-1.080309931,-0.095251908,1.495387899
9.0518,-0.181024401,-1.223378222,-0.181024401,0.707928043,-0.163924189,-0.515760655,-0.163924189,0.020446318,-0.472813736,0.83647009
9.0522,0.186765877,-0.136515605,0.186765877,0.251740929,-0.094709044,-0.217585436,-0.094709044,0.341216541,0.161794138,0.091576774
9.0527,0.256252453,1.899512173,0.256252453,-1.143056743,0.575184982,0.636968506,0.575184982,-0.083483284,0.720943934,-0.993045358
9.0532,0.44326906,0.738578161,0.44326906,-0.022281596,0.238337945,0.061601064,0.238337945,0.397505842,0.68402919,-1.481163172
9.0537,0.568399184,-0.16859023,0.568399184,0.800026056,-0.534428786,-0.543249674,-0.534428786,0.386954676,-0.057251437,0.557942194
9.0542,0.258152477,-0.317607055,0.258152477,0.613010639,-0.157952686,-0.323017456,-0.157952686,-0.6158247,-0.296382976,1.568677586
9.0547,0.056749978,-0.668409035,0.056749978,0.693707976,0.142793903,0.366374633,0.142793903,-1.098962226,-0.680187738,1.487238445
9.0552,0.283395647,1.123646008,0.283395647,-0.398153036,0.113479253,-0.147188681,0.113479253,0.572129487,-0.094166181,-0.001015548
9.0557,0.046435564,1.612293168,0.046435564,-0.952003073,0.34121065,0.082534819,0.34121065,1.075051988,0.167222777,-1.216570596
9.0562,0.283938511,-0.200615614,0.283938511,0.609784962,0.638157192,0.855027947,0.638157192,-0.118393239,0.280138464,-1.315416577
9.0566,0.467969366,0.178463247,0.467969366,0.452877918,-0.403598592,-0.013707522,-0.403598592,-0.224766721,-0.387584107,0.155190524
9.0571,0.021192394,-0.43469698,0.021192394,0.380146281,-0.897604722,-1.166381286,-0.897604722,0.088961183,-0.68181633,0.881279775
9.0576,-0.395727065,-0.323774542,-0.395727065,-0.182285043,-0.149538296,0.325024156,-0.149538296,-1.227798489,-0.558857661,0.882387707
9.0581,0.309995977,0.803927671,0.309995977,-0.346739186,-0.13189522,0.495350203,-0.13189522,-0.256580272,0.001649294,-0.356643185
9.0586,0.272266938,-0.036678641,0.272266938,0.242734887,0.220152005,-0.905475661,0.220152005,1.932472739,0.467697934,-1.592762679
9.0591,-0.325426193,-0.417062399,-0.325426193,-0.155082241,0.430511758,1.151190424,0.430511758,-0.370063788,0.530398712,-0.891004841
9.0596,-0.551528999,-0.125528615,-0.551528999,-0.617905386,-0.059694324,0.162484408,-0.059694324,-0.465159712,-0.316740371,0.43408773
9.0601,-0.64544445,-1.283692797,-0.64544445,0.11186103,-0.84847554,-1.570997975,-0.84847554,0.462333339,-0.998848835,1.17301668
9.0605,-0.736645581,-0.912707994,-0.736645581,-0.226385716,-0.321897578,0.375453518,-0.321897578,-1.309696221,-1.040649354,1.828272159
9.061,-0.599843884,-0.034961346,-0.599843884,-0.714509498,0.143065335,0.228344798,0.143065335,-0.224465084,-0.096066204,0.46354025
9.0615,-0.375641102,-0.44795523,-0.375641102,-0.167744871,-0.016808078,-0.611221289,-0.016808078,1.534544805,0.213909071,-0.874545899
9.062,-0.1878102,0.124328468,-0.1878102,-0.378171073,0.255166726,0.575312102,0.255166726,0.112925996,0.118907892,-1.35785652
9.0625,-0.181295833,-0.051863461,-0.181295833,-0.212707367,0.729358324,0.423470051,0.729358324,-0.650556135,0.095021881,-0.196867111
9.063,-0.071094466,-0.807879181,-0.071094466,0.468907811,0.133022353,-0.057784741,0.133022353,-0.324627291,-0.485842469,1.445863348
9.0635,0.121350779,0.136854253,0.121350779,0.028528979,0.089593242,-0.004640947,0.089593242,0.189529678,-0.708145228,0.501887
9.064,0.339853491,0.233607474,0.339853491,0.216923312,0.144422494,0.282276455,0.144422494,0.340163886,-0.094437613,-0.380002081
9.0645,0.171565688,0.496248859,0.171565688,-0.106143052,0.162337002,-0.003502239,0.162337002,0.339012738,0.508141293,-0.964054477
9.0649,-0.024408172,0.877537428,-0.024408172,-0.586756669,0.367539548,0.090167238,0.367539548,-0.279720198,0.472040845,-1.670114783
9.0654,-0.407670071,-0.283064204,-0.407670071,-0.09090111,-0.110452097,0.326790692,-0.110452097,-0.592099967,0.062992912,-0.00248048
9.0659,-0.269511214,-0.916093341,-0.269511214,0.49954559,-0.567000619,-0.795796569,-0.567000619,0.601640742,-0.48448531,1.379996803
9.0664,0.041821221,-0.187105001,0.041821221,0.238081047,0.123522235,-0.156292187,0.123522235,0.016740482,-0.574872145,0.898409632
9.0669,0.032592535,0.177355315,0.032592535,-0.080442282,0.5328416,1.056400704,0.5328416,-0.932470488,0.230194987,0.687705627
9.0674,0.046706996,0.903032169,0.046706996,-0.641476223,-0.045579863,-0.429957494,-0.045579863,0.884706243,0.55102754,-0.418718141
9.0679,0.167765641,0.55535702,0.167765641,-0.336341917,-0.487742493,-0.438919431,-0.487742493,0.716694005,0.255166726,-1.608673811
9.0684,-0.291225769,-0.908097766,-0.291225769,0.263831063,-0.203010388,0.374591793,-0.203010388,-0.903679471,0.04453554,0.403268761
9.0688,-0.277111308,-1.303955638,-0.277111308,0.551279546,-0.075165945,-0.420700108,-0.075165945,-0.452367809,0.066250096,1.647777761
9.0693,-0.064308667,-0.515785276,-0.064308667,0.223879448,0.42508312,0.031071388,0.42508312,-0.054218264,0.234266466,0.642760527
9.0698,0.189751628,0.156218438,0.189751628,0.011464899,0.644942991,1.058037981,0.644942991,0.14388388,0.505698406,-0.464475724
9.0703,0.112936389,1.295904781,0.112936389,-0.879542294,0.196265995,-0.214969486,0.196265995,1.472715218,0.620242684,-2.077396663
9.0708,0.099636224,0.564749819,0.099636224,-0.29041295,-0.317283235,-0.310928689,-0.317283235,0.210699724,0.636528601,-1.480393775
9.0713,0.331981964,-0.847961691,0.331981964,1.050890187,-0.414184437,0.089059307,-0.414184437,-1.645733009,0.125965122,1.038193692
9.0718,-0.000522161,-0.236469518,-0.000522161,0.318913813,-0.426941738,-0.765722377,-0.426941738,-0.644892732,-0.223367784,0.985616173
9.0723,0.329267645,-0.11595116,0.329267645,0.56714323,-0.264625439,-0.104662566,-0.264625439,0.309107508,0.000292134,0.537888628
9.0728,0.472855141,1.434845582,0.472855141,-0.411185019,0.502712654,0.541877183,0.502712654,0.85774352,0.325467598,-0.32996665
9.0732,0.613185454,1.560848202,0.613185454,-0.383668267,0.136550968,0.234973923,0.136550968,0.763072352,0.207666136,-1.757044342
9.0737,0.150936861,0.285107836,0.150936861,0.07409475,0.061907185,-0.28571093,0.061907185,-0.167363207,0.160979843,0.059415976
9.0742,-0.138681019,-0.505555373,-0.138681019,0.288251411,-0.310497436,0.284904715,-0.310497436,-1.480564784,-0.384055492,1.982785557
9.0747,-0.407127207,-0.96364208,-0.407127207,0.30986468,-0.622372735,-0.506103183,-0.622372735,-0.089879235,-0.663358958,0.870440509
9.0752,-0.782789011,-0.592226414,-0.782789011,-0.466317016,-0.144923953,-0.411436567,-0.144923953,0.889581695,0.115650709,0.647087616
9.0757,-0.635130036,0.127935402,-0.635130036,-0.909552174,0.600156721,1.098342078,0.600156721,-0.085305422,0.647114446,-0.662820134
9.0762,-0.151166888,-0.233810481,-0.151166888,-0.227044394,-0.16120987,0.051044936,-0.16120987,0.436484829,-0.158224118,-2.490458254
9.0767,-0.426127443,-0.627895662,-0.426127443,-0.234025154,-0.181567265,-1.081082849,-0.181567265,0.496196796,-0.344969293,-0.291939969
9.0771,0.041549789,-1.242994769,0.041549789,0.699709952,-0.115337872,0.890629488,-0.115337872,-1.858172181,-0.489099653,2.167046923
9.0776,0.019835234,-0.35960998,0.019835234,0.064257665,-0.257025344,-0.486905188,-0.257025344,0.086942056,-0.529000148,0.676786343
9.0781,-0.169352828,0.025968747,-0.169352828,-0.300773284,-0.223910648,-0.867879843,-0.223910648,1.374110447,0.109407774,-0.355085926
9.0786,0.09203613,0.310811854,0.09203613,-0.157889319,0.085250331,1.133260394,0.085250331,-0.541258613,0.422911664,-1.620891836
9.0791,-0.280639923,0.660542832,-0.280639923,-0.6962204,-0.244539475,-0.55373194,-0.244539475,0.284022326,0.017663778,-2.221095416
9.0796,0.127322282,-0.928157487,0.127322282,1.009116434,-0.808846477,-0.906725162,-0.808846477,-0.034944226,-0.08710895,1.248066748
9.0801,0.286381399,0.310417922,0.286381399,0.316020553,-0.364783824,0.454024347,-0.364783824,-1.34114042,-0.571072098,2.769687953
9.0806,0.662857499,0.848534236,0.662857499,0.320680549,0.285567103,-0.127381323,0.285567103,0.201829112,-0.433456105,0.551466948
9.0811,0.178894351,1.449365643,0.178894351,-0.565303452,0.329539077,0.427181622,0.329539077,0.852511028,0.682400598,-0.093884852
9.0815,0.404725724,1.340098948,0.404725724,-0.415444883,0.447340539,0.665079197,0.447340539,0.575761452,1.190521189,-1.596031078
9.082,-0.207624731,-0.0676638,-0.207624731,-0.010960945,-0.034451154,-0.124125235,-0.034451154,0.143766919,0.336867739,-1.915367794
9.0825,-0.55587191,-1.517454094,-0.55587191,0.539694193,-0.568900643,-0.353620994,-0.568900643,-0.811292131,0.05566425,1.351535267
9.083,-0.189167359,-0.935519078,-0.189167359,0.386794623,-0.316468939,-0.296728696,-0.316468939,-0.84834433,-0.401155704,2.474405666
9.0835,0.240509401,-0.153780875,0.240509401,0.178079754,0.08090742,0.018373259,0.08090742,0.045673085,-0.41174155,-0.005865827
9.084,0.55672761,0.640298456,0.55672761,-0.126722134,0.821916615,0.26990455,0.821916615,0.965471295,0.273895529,-0.949848329
9.0845,0.418568753,1.236033378,0.418568753,-0.680621418,0.580885053,0.681199605,0.580885053,0.547561399,0.628657074,-1.998948937
9.085,0.088778947,-0.538510188,0.088778947,0.306700562,0.10045052,-0.4334721,0.10045052,0.298279327,0.005177909,-1.437473729
9.0854,-0.401155704,-1.367501681,-0.401155704,0.524403005,-0.072723057,-0.336331103,-0.072723057,-0.982880931,-0.461685027,1.627040971
9.0859,-0.047479887,-1.064956287,-0.047479887,0.767455333,0.269281186,0.339353407,0.269281186,-1.2469925,-1.090592831,1.917152909
9.0864,0.029878216,0.264666495,0.029878216,-0.025870469,-0.016265214,-0.144505024,-0.016265214,0.761871956,-0.243182315,0.118173292
9.0869,0.01223514,1.791482668,0.01223514,-1.095921225,0.555641883,-0.052811359,0.555641883,1.506307817,0.690543556,-0.059015777
9.0874,0.437840421,1.511434444,0.437840421,-0.427916682,0.674529072,1.19654792,0.674529072,-0.390101155,0.543427445,-2.205430491
9.0879,-0.079237424,0.315969892,-0.079237424,-0.083686427,0.159622683,-0.241405969,0.159622683,-0.221103977,-0.3501265,-1.155702055
9.0884,-0.52791442,-1.128139174,-0.52791442,0.468692356,-0.433998969,-0.472926781,-0.433998969,-0.367447543,-0.159038414,2.580705566
9.0889,-0.233139334,-1.023599655,-0.233139334,0.553932727,-0.307511685,0.282947369,-0.307511685,-0.640694427,-0.76026016,2.298780013
9.0894,-0.27466842,0.236451165,-0.27466842,-0.486600618,0.59581381,-0.105265773,0.59581381,0.61248739,-0.500499794,-0.428781855
9.0898,0.142793903,0.425673604,0.142793903,-0.328302347,0.164237026,0.782704622,0.164237026,0.311286687,0.387625512,-0.91049213
9.0903,0.050507043,0.814508419,0.050507043,-0.802501545,0.360210886,-0.341575313,0.360210886,0.769499083,0.535827351,-2.045266641
9.0908,-0.03526545,-0.967409048,-0.03526545,0.424234642,-0.034994018,0.10782644,-0.034994018,-0.657210634,0.273352665,-0.80610649
9.0913,-0.155781231,-1.807252118,-0.155781231,0.923555957,-0.104209162,-0.005687327,-0.104209162,-0.872918574,-0.258111072,2.168782683
